core_num,top,down,left,right,attack,time,,,,
1,1357,155,1244,2731,0,70,,,,
2,155,155,1264,2815,0,70,,,,
3,9212,687,88,466,0,70,,,,
4,638,70,1641,0,0,70,,,,
5,261,1952,1460,0,0,70,,,,
6,790,185,896,1556,0,70,,,,
7,6892,646,0,784,0,70,,,,
8,646,646,0,820,0,70,,,,
9,68,68,1624,0,0,70,,,,
0,1754,231,2272,0,0,71,,,,
1,3152,167,2167,3249,0,71,,,,
2,167,1922,2200,3382,0,71,,,,
3,9398,2052,105,1494,0,71,,,,
4,661,73,2768,0,0,71,,,,
5,231,2275,2415,0,0,71,,,,
6,2158,1524,1574,1825,0,71,,,,
7,7031,626,0,2651,0,71,,,,
8,626,1548,0,2721,0,71,,,,
9,73,73,2771,0,0,71,,,,
0,863,253,1385,0,0,72,,,,
1,1381,159,1235,2774,0,72,,,,
2,159,159,1245,2895,0,72,,,,
3,9322,691,106,478,0,72,,,,
4,654,97,1630,0,0,72,,,,
5,253,1919,1501,0,0,72,,,,
6,811,184,902,1588,0,72,,,,
7,6949,658,0,785,0,72,,,,
8,658,658,0,809,0,72,,,,
9,97,97,1640,0,0,72,,,,
0,835,236,1352,0,0,73,,,,
1,1347,158,1237,2712,0,73,,,,
2,158,158,1239,2815,0,73,,,,
3,9143,661,113,484,0,73,,,,
4,654,86,1632,0,0,73,,,,
5,236,1892,1462,0,0,73,,,,
6,789,184,904,1553,0,73,,,,
7,6843,626,0,783,0,73,,,,
8,626,626,0,811,0,73,,,,
9,86,86,1631,0,0,73,,,,
0,1676,247,2995,0,0,74,,,,
1,3074,154,1233,4678,0,74,,,,
2,154,1950,1247,4696,0,74,,,,
3,8952,2073,796,1252,0,74,,,,
4,640,89,2771,0,0,74,,,,
5,247,1057,3087,0,0,74,,,,
6,2097,1566,1000,2538,0,74,,,,
7,8309,621,1065,2091,0,74,,,,
8,621,3160,1024,2112,0,74,,,,
9,89,1416,2780,0,0,74,,,,
0,851,240,1396,0,0,75,,,,
1,1400,168,1014,2790,0,75,,,,
2,168,168,1064,2889,0,75,,,,
3,9366,665,119,442,0,75,,,,
4,655,83,1593,0,0,75,,,,
5,240,1659,1500,0,0,75,,,,
6,822,198,779,1618,0,75,,,,
7,7002,624,0,633,0,75,,,,
8,624,624,0,694,0,75,,,,
9,83,83,1597,0,0,75,,,,
0,877,299,1379,4,0,76,,,,
1,1382,155,1257,2768,0,76,,,,
2,155,155,1262,2879,0,76,,,,
3,9336,658,118,518,0,76,,,,
4,661,90,1666,4,0,76,,,,
5,279,1961,1489,1,0,76,,,,
6,809,188,950,1615,0,76,,,,
7,6960,615,4,793,0,76,,,,
8,615,615,1,829,0,76,,,,
9,90,90,1657,1,0,76,,,,
0,1807,238,2016,0,0,77,,,,
1,3156,164,1421,3106,0,77,,,,
2,164,1086,1431,3230,0,77,,,,
3,8934,2052,128,1075,0,77,,,,
4,636,101,2326,0,0,77,,,,
5,238,1168,2140,0,0,77,,,,
6,2217,202,1079,1829,0,77,,,,
7,6644,598,0,1851,0,77,,,,
8,598,1532,0,1848,0,77,,,,
9,101,101,2308,0,0,77,,,,
0,860,258,1380,0,0,78,,,,
1,1363,137,1005,2766,0,78,,,,
2,137,137,1032,2885,0,78,,,,
3,9307,687,130,448,0,78,,,,
4,652,100,1555,0,0,78,,,,
5,258,1639,1496,0,0,78,,,,
6,784,171,805,1612,0,78,,,,
7,6952,645,0,622,0,78,,,,
8,645,645,0,670,0,78,,,,
9,100,100,1574,0,0,78,,,,
0,839,219,1397,0,0,79,,,,
1,1384,162,1220,2807,0,79,,,,
2,162,162,1228,2911,0,79,,,,
3,9451,677,127,501,0,79,,,,
4,661,108,1673,0,0,79,,,,
5,219,1871,1504,0,0,79,,,,
6,815,196,915,1629,0,79,,,,
7,7046,637,0,772,0,79,,,,
8,637,637,0,803,0,79,,,,
9,108,108,1649,0,0,79,,,,
0,1724,286,2859,0,0,80,,,,
1,3049,176,2226,3831,0,80,,,,
2,176,3116,2232,3892,0,80,,,,
3,8923,2085,803,1879,0,80,,,,
4,646,97,2996,0,0,80,,,,
5,286,2419,3020,0,0,80,,,,
6,2064,3429,1624,2137,0,80,,,,
7,6692,594,1071,3324,0,80,,,,
8,594,1545,1035,3267,0,80,,,,
9,97,1433,2941,0,0,80,,,,
0,902,230,1530,0,0,81,,,,
1,1509,157,1199,2807,0,81,,,,
2,157,441,1221,2905,0,81,,,,
3,9107,806,159,587,0,81,,,,
4,654,108,1704,0,0,81,,,,
5,230,1789,1594,0,0,81,,,,
6,902,541,899,1595,0,81,,,,
7,6815,622,73,952,0,81,,,,
8,622,722,64,972,0,81,,,,
9,108,190,1703,0,0,81,,,,
0,839,242,1350,0,0,82,,,,
1,1362,158,1236,2709,0,82,,,,
2,158,158,1249,2825,0,82,,,,
3,9106,647,109,494,0,82,,,,
4,640,86,1621,0,0,82,,,,
5,242,1909,1465,0,0,82,,,,
6,792,183,920,1558,0,82,,,,
7,6791,613,0,781,0,82,,,,
8,613,613,0,819,0,82,,,,
9,86,86,1617,0,0,82,,,,
0,1608,236,1748,0,0,83,,,,
1,3036,137,2095,2632,0,83,,,,
2,137,1054,2144,2734,0,83,,,,
3,8826,637,113,1267,0,83,,,,
4,628,92,2251,0,0,83,,,,
5,236,2278,1885,0,0,83,,,,
6,2053,163,1541,1530,0,83,,,,
7,6590,590,0,2181,0,83,,,,
8,590,590,0,2286,0,83,,,,
9,92,92,2272,0,0,83,,,,
0,923,244,1453,0,0,84,,,,
1,1588,171,1295,2808,0,84,,,,
2,171,263,1319,2899,0,84,,,,
3,9414,685,119,583,0,84,,,,
4,677,115,1716,0,0,84,,,,
5,244,1923,1544,0,0,84,,,,
6,953,205,984,1622,0,84,,,,
7,7028,643,0,910,0,84,,,,
8,643,643,0,960,0,84,,,,
9,115,115,1725,0,0,84,,,,
0,852,279,1373,2,0,85,,,,
1,1360,158,1260,2746,0,85,,,,
2,158,158,1282,2876,0,85,,,,
3,9236,663,109,516,0,85,,,,
4,652,104,1646,2,0,85,,,,
5,247,1951,1487,3,0,85,,,,
6,803,189,937,1600,0,85,,,,
7,6902,626,2,791,0,85,,,,
8,615,619,3,846,0,85,,,,
9,104,104,1638,3,0,85,,,,
0,914,425,1388,12,0,86,,,,
1,1391,147,1285,2772,0,86,,,,
2,147,147,1307,2870,0,86,,,,
3,9309,732,131,534,0,86,,,,
4,653,86,1653,12,0,86,,,,
5,307,2029,1490,11,0,86,,,,
6,803,178,974,1618,0,86,,,,
7,6975,697,12,801,0,86,,,,
8,678,683,11,859,0,86,,,,
9,86,86,1647,11,0,86,,,,
0,900,237,1603,0,0,87,,,,
1,1441,165,1240,2795,0,87,,,,
2,165,815,1231,2896,0,87,,,,
3,9238,712,161,720,0,87,,,,
4,650,99,1789,0,0,87,,,,
5,234,1822,1705,0,0,87,,,,
6,927,1205,944,1612,0,87,,,,
7,6902,668,84,1147,0,87,,,,
8,668,668,66,1143,0,87,,,,
9,99,184,1785,0,0,87,,,,
0,844,245,1387,0,0,88,,,,
1,1363,151,1222,2778,0,88,,,,
2,151,151,1242,2896,0,88,,,,
3,9358,692,106,491,0,88,,,,
4,671,93,1651,0,0,88,,,,
5,245,1904,1502,0,0,88,,,,
6,798,188,897,1600,0,88,,,,
7,6986,651,0,775,0,88,,,,
8,651,651,0,809,0,88,,,,
9,93,93,1669,0,0,88,,,,
0,844,251,1543,0,0,89,,,,
1,1365,167,1234,2745,0,89,,,,
2,167,821,1249,2835,0,89,,,,
3,9266,674,117,666,0,89,,,,
4,650,93,1785,0,0,89,,,,
5,251,1925,1641,0,0,89,,,,
6,809,1182,926,1600,0,89,,,,
7,6895,634,0,1101,0,89,,,,
8,634,634,0,1122,0,89,,,,
9,93,93,1781,0,0,89,,,,
0,1839,289,1612,2,0,90,,,,
1,2274,151,2471,2773,0,90,,,,
2,151,151,2483,2896,0,90,,,,
3,9294,679,109,1179,0,90,,,,
4,652,98,2230,2,0,90,,,,
5,258,2604,1738,6,0,90,,,,
6,2192,186,1808,1596,0,90,,,,
7,6950,638,2,2017,0,90,,,,
8,638,638,6,2079,0,90,,,,
9,98,98,2253,6,0,90,,,,
0,856,283,1363,3,0,91,,,,
1,1356,132,1239,2726,0,91,,,,
2,132,132,1260,2827,0,91,,,,
3,9171,694,110,498,0,91,,,,
4,639,79,1643,3,0,91,,,,
5,262,1942,1463,1,0,91,,,,
6,780,157,933,1561,0,91,,,,
7,6888,664,3,783,0,91,,,,
8,653,654,1,825,0,91,,,,
9,79,79,1630,1,0,91,,,,
0,843,235,1375,0,0,92,,,,
1,1387,169,1256,2756,0,92,,,,
2,169,169,1251,2864,0,92,,,,
3,9257,647,105,488,0,92,,,,
4,674,98,1661,0,0,92,,,,
5,233,1903,1484,0,0,92,,,,
6,817,194,913,1574,0,92,,,,
7,6916,610,0,795,0,92,,,,
8,609,609,0,824,0,92,,,,
9,98,98,1664,0,0,92,,,,
0,1798,363,2406,4,0,93,,,,
1,2318,188,2219,3496,0,93,,,,
2,188,1829,2256,3574,0,93,,,,
3,9266,695,837,1545,0,93,,,,
4,669,101,2534,4,0,93,,,,
5,289,2403,2514,5,0,93,,,,
6,2231,2725,1634,1950,0,93,,,,
7,6947,654,1138,2682,0,93,,,,
8,654,654,1098,2728,0,93,,,,
9,101,1507,2504,5,0,93,,,,
0,849,241,1383,0,0,94,,,,
1,1355,143,1226,2766,0,94,,,,
2,143,143,1246,2900,0,94,,,,
3,9276,651,109,491,0,94,,,,
4,661,91,1651,0,0,94,,,,
5,241,1902,1508,0,0,94,,,,
6,784,176,897,1576,0,94,,,,
7,6930,608,0,774,0,94,,,,
8,608,608,0,811,0,94,,,,
9,91,91,1644,0,0,94,,,,
0,852,256,1379,0,0,95,,,,
1,1368,156,1256,2756,0,95,,,,
2,156,156,1256,2853,0,95,,,,
3,9291,697,103,487,0,95,,,,
4,655,94,1646,0,0,95,,,,
5,254,1931,1477,0,0,95,,,,
6,805,191,898,1580,0,95,,,,
7,6941,658,0,788,0,95,,,,
8,658,658,0,826,0,95,,,,
9,94,94,1639,0,0,95,,,,
0,1749,355,1609,5,0,96,,,,
1,2267,157,2169,2798,0,96,,,,
2,157,157,2198,2919,0,96,,,,
3,9442,698,135,1092,0,96,,,,
4,667,98,2152,5,0,96,,,,
5,272,2338,1751,6,0,96,,,,
6,2161,188,1620,1656,0,96,,,,
7,7041,657,5,1809,0,96,,,,
8,657,657,6,1866,0,96,,,,
9,98,98,2154,6,0,96,,,,
0,860,257,1380,0,0,97,,,,
1,1365,159,1256,2757,0,97,,,,
2,159,159,1276,2868,0,97,,,,
3,9252,689,131,509,0,97,,,,
4,655,104,1638,0,0,97,,,,
5,257,1959,1487,0,0,97,,,,
6,812,191,932,1599,0,97,,,,
7,6925,646,0,787,0,97,,,,
8,646,646,0,832,0,97,,,,
9,104,104,1636,0,0,97,,,,
0,855,259,1378,0,0,98,,,,
1,1351,148,1242,2749,0,98,,,,
2,148,148,1248,2858,0,98,,,,
3,9243,691,117,507,0,98,,,,
4,642,82,1627,0,0,98,,,,
5,259,1926,1475,0,0,98,,,,
6,794,181,914,1582,0,98,,,,
7,6893,648,0,785,0,98,,,,
8,648,648,0,824,0,98,,,,
9,82,82,1633,0,0,98,,,,
0,1727,322,2346,4,0,99,,,,
1,2220,185,1408,3343,0,99,,,,
2,185,1871,1442,3366,0,99,,,,
3,8868,687,813,1313,0,99,,,,
4,663,115,2219,4,0,99,,,,
5,279,1327,2403,2,0,99,,,,
6,2148,2793,1112,1888,0,99,,,,
7,6654,631,1084,2179,0,99,,,,
8,631,631,1055,2191,0,99,,,,
9,115,1473,2211,2,0,99,,,,
0,851,247,1373,0,0,100,,,,
1,1355,154,1088,2766,0,100,,,,
2,154,154,1105,2873,0,100,,,,
3,9295,691,106,456,0,100,,,,
4,641,80,1600,0,0,100,,,,
5,247,1733,1493,0,0,100,,,,
6,787,188,834,1597,0,100,,,,
7,6941,649,0,686,0,100,,,,
8,649,649,0,723,0,100,,,,
9,80,80,1601,0,0,100,,,,
0,846,236,1382,0,0,101,,,,
1,1367,134,1245,2765,0,101,,,,
2,134,134,1244,2880,0,101,,,,
3,9304,666,116,495,0,101,,,,
4,676,104,1651,0,0,101,,,,
5,236,1909,1485,0,0,101,,,,
6,794,166,925,1595,0,101,,,,
7,6937,627,0,785,0,101,,,,
8,627,627,0,818,0,101,,,,
9,104,104,1653,0,0,101,,,,
0,1698,329,1541,2,0,102,,,,
1,2168,148,1335,2655,0,102,,,,
2,148,148,1361,2733,0,102,,,,
3,8894,609,99,745,0,102,,,,
4,630,92,1854,2,0,102,,,,
5,273,1237,1641,4,0,102,,,,
6,2077,169,988,1525,0,102,,,,
7,6651,573,2,1292,0,102,,,,
8,573,573,4,1309,0,102,,,,
9,92,92,1825,4,0,102,,,,
0,839,231,1368,0,0,103,,,,
1,1368,160,1018,2739,0,103,,,,
2,160,160,1046,2846,0,103,,,,
3,9263,690,101,412,0,103,,,,
4,666,99,1566,0,0,103,,,,
5,231,1627,1477,0,0,103,,,,
6,802,188,762,1570,0,103,,,,
7,6913,649,0,630,0,103,,,,
8,649,649,0,680,0,103,,,,
9,99,99,1576,0,0,103,,,,
0,839,247,1359,0,0,104,,,,
1,1352,171,1235,2734,0,104,,,,
2,171,171,1244,2853,0,104,,,,
3,9186,666,109,496,0,104,,,,
4,645,92,1618,0,0,104,,,,
5,247,1915,1478,0,0,104,,,,
6,810,200,902,1579,0,104,,,,
7,6855,624,0,777,0,104,,,,
8,624,624,0,806,0,104,,,,
9,92,92,1625,0,0,104,,,,
0,858,291,2099,0,0,105,,,,
1,1374,176,1567,3442,0,105,,,,
2,176,1711,1558,3535,0,105,,,,
3,9099,659,884,1025,0,105,,,,
4,653,103,2056,0,0,105,,,,
5,255,2327,2230,2,0,105,,,,
6,814,2505,1144,1977,0,105,,,,
7,6809,610,1121,1744,0,105,,,,
8,610,610,1098,1775,0,105,,,,
9,103,1519,2042,2,0,105,,,,
0,839,244,1488,0,0,106,,,,
1,1360,139,1142,2821,0,106,,,,
2,139,377,1169,2913,0,106,,,,
3,9301,693,161,524,0,106,,,,
4,659,97,1653,0,0,106,,,,
5,244,1805,1572,0,0,106,,,,
6,795,541,854,1619,0,106,,,,
7,6949,649,84,818,0,106,,,,
8,649,649,73,874,0,106,,,,
9,97,189,1677,0,0,106,,,,
0,856,254,1385,0,0,107,,,,
1,1350,144,1239,2750,0,107,,,,
2,144,144,1242,2857,0,107,,,,
3,9236,672,118,497,0,107,,,,
4,639,75,1645,0,0,107,,,,
5,254,1905,1480,0,0,107,,,,
6,787,173,907,1582,0,107,,,,
7,6913,631,0,781,0,107,,,,
8,631,631,0,812,0,107,,,,
9,75,75,1642,0,0,107,,,,
0,799,274,1308,3,0,108,,,,
1,1270,129,1511,2621,0,108,,,,
2,129,129,1533,2733,0,108,,,,
3,8787,620,117,605,0,108,,,,
4,618,89,1660,3,0,108,,,,
5,230,2271,1417,5,0,108,,,,
6,737,166,1126,1516,0,108,,,,
7,6568,580,3,967,0,108,,,,
8,580,580,5,1010,0,108,,,,
9,89,89,1665,5,0,108,,,,
0,866,254,1408,0,0,109,,,,
1,1393,166,1241,2817,0,109,,,,
2,166,166,1236,2904,0,109,,,,
3,9466,677,136,516,0,109,,,,
4,664,96,1661,0,0,109,,,,
5,254,1907,1505,0,0,109,,,,
6,810,190,943,1654,0,109,,,,
7,7046,630,0,790,0,109,,,,
8,630,630,0,810,0,109,,,,
9,96,96,1672,0,0,109,,,,
0,852,247,1355,0,0,110,,,,
1,1346,137,1248,2710,0,110,,,,
2,137,137,1260,2834,0,110,,,,
3,9173,662,104,486,0,110,,,,
4,650,106,1634,0,0,110,,,,
5,247,1929,1461,0,0,110,,,,
6,787,164,914,1561,0,110,,,,
7,6854,629,0,788,0,110,,,,
8,629,629,0,833,0,110,,,,
9,106,106,1638,0,0,110,,,,
0,851,251,1366,0,0,111,,,,
1,1352,136,1239,2743,0,111,,,,
2,136,136,1224,2844,0,111,,,,
3,9230,634,102,469,0,111,,,,
4,655,90,1663,0,0,111,,,,
5,251,1888,1480,0,0,111,,,,
6,778,163,890,1577,0,111,,,,
7,6921,599,0,774,0,111,,,,
8,599,599,0,805,0,111,,,,
9,90,90,1642,0,0,111,,,,
0,851,244,1736,0,0,112,,,,
1,1380,184,1192,2790,0,112,,,,
2,184,1458,1186,2852,0,112,,,,
3,9226,692,147,811,0,112,,,,
4,659,86,1875,0,0,112,,,,
5,244,1829,1827,0,0,112,,,,
6,816,2153,884,1581,0,112,,,,
7,6894,651,86,1409,0,112,,,,
8,651,651,70,1376,0,112,,,,
9,86,177,1872,0,0,112,,,,
0,948,452,1424,20,0,113,,,,
1,1470,200,1292,2834,0,113,,,,
2,200,200,1310,2932,0,113,,,,
3,9347,925,118,508,0,113,,,,
4,669,81,1673,20,0,113,,,,
5,316,2047,1521,11,0,113,,,,
6,867,224,957,1629,0,113,,,,
7,7051,976,20,816,0,113,,,,
8,727,803,11,851,0,113,,,,
9,81,81,1684,11,0,113,,,,
0,901,417,1379,10,0,114,,,,
1,1391,148,1287,2762,0,114,,,,
2,148,148,1295,2892,0,114,,,,
3,9319,746,117,524,0,114,,,,
4,686,108,1685,10,0,114,,,,
5,283,1998,1507,12,0,114,,,,
6,805,181,961,1625,0,114,,,,
7,6963,725,10,820,0,114,,,,
8,660,690,12,851,0,114,,,,
9,108,108,1671,12,0,114,,,,
0,881,342,1389,5,0,115,,,,
1,1372,152,1593,2778,0,115,,,,
2,152,152,1594,2874,0,115,,,,
3,9367,699,126,655,0,115,,,,
4,648,75,1783,5,0,115,,,,
5,274,2416,1495,3,0,115,,,,
6,805,183,1218,1614,0,115,,,,
7,7016,659,5,1014,0,115,,,,
8,659,659,3,1038,0,115,,,,
9,75,75,1758,3,0,115,,,,
0,1064,321,1696,0,0,116,,,,
1,1696,227,379,3385,0,116,,,,
2,227,227,386,3483,0,116,,,,
3,11357,828,138,234,0,116,,,,
4,797,98,1689,0,0,116,,,,
5,321,849,1796,0,0,116,,,,
6,1017,263,344,1948,0,116,,,,
7,8493,779,0,245,0,116,,,,
8,779,779,0,250,0,116,,,,
9,98,98,1673,0,0,116,,,,
0,1055,309,1697,0,0,117,,,,
1,1683,203,51,3398,0,117,,,,
2,203,203,32,3526,0,117,,,,
3,11445,817,157,141,0,117,,,,
4,822,129,1591,0,0,117,,,,
5,309,352,1835,0,0,117,,,,
6,988,243,144,1988,0,117,,,,
7,8554,766,0,39,0,117,,,,
8,766,766,0,24,0,117,,,,
9,129,129,1576,0,0,117,,,,
0,1254,593,2596,5,0,118,,,,
1,1966,329,351,3918,0,118,,,,
2,329,2809,327,4027,0,118,,,,
3,11115,992,929,1122,0,118,,,,
4,923,185,2124,5,0,118,,,,
5,440,869,2726,4,0,118,,,,
6,1229,4105,503,2411,0,118,,,,
7,8417,900,1063,1440,0,118,,,,
8,885,887,1031,1426,0,118,,,,
9,185,1509,2124,4,0,118,,,,
0,1010,289,1852,0,0,119,,,,
1,1636,204,21,3319,0,119,,,,
2,204,948,12,3442,0,119,,,,
3,11038,769,184,277,0,119,,,,
4,784,119,1696,0,0,119,,,,
5,289,305,1967,0,0,119,,,,
6,979,1332,84,1920,0,119,,,,
7,8232,724,70,350,0,119,,,,
8,724,724,66,383,0,119,,,,
9,119,203,1682,0,0,119,,,,
0,1063,329,1698,1,0,120,,,,
1,1692,196,24,3408,0,120,,,,
2,196,196,17,3526,0,120,,,,
3,11446,832,133,113,0,120,,,,
4,817,137,1595,1,0,120,,,,
5,312,332,1828,2,0,120,,,,
6,1000,234,99,1944,0,120,,,,
7,8558,782,1,19,0,120,,,,
8,782,782,2,12,0,120,,,,
9,137,137,1581,2,0,120,,,,
0,1037,443,1677,4,0,121,,,,
1,1616,199,154,3350,0,121,,,,
2,199,199,135,3460,0,121,,,,
3,11212,791,152,191,0,121,,,,
4,778,121,1598,4,0,121,,,,
5,315,488,1790,2,0,121,,,,
6,962,236,219,1952,0,121,,,,
7,8377,734,4,93,0,121,,,,
8,734,734,2,85,0,121,,,,
9,121,121,1587,2,0,121,,,,
0,1099,435,1954,5,0,122,,,,
1,1748,238,56,3887,0,122,,,,
2,238,238,18,3980,0,122,,,,
3,12944,919,181,201,0,122,,,,
4,858,169,1833,5,0,122,,,,
5,343,371,2061,1,0,122,,,,
6,1051,278,180,2276,0,122,,,,
7,9561,868,5,41,0,122,,,,
8,844,848,1,12,0,122,,,,
9,169,169,1797,1,0,122,,,,
0,1038,313,1683,0,0,123,,,,
1,1678,204,24,3363,0,123,,,,
2,204,204,15,3463,0,123,,,,
3,11293,863,142,102,0,123,,,,
4,805,132,1552,0,0,123,,,,
5,298,316,1795,1,0,123,,,,
6,989,237,83,1917,0,123,,,,
7,8450,813,0,18,0,123,,,,
8,813,813,1,9,0,123,,,,
9,132,132,1566,1,0,123,,,,
0,1006,320,1655,3,0,124,,,,
1,1619,184,60,3286,0,124,,,,
2,185,186,52,3417,0,124,,,,
3,11083,822,136,130,0,124,,,,
4,771,116,1540,3,0,124,,,,
5,296,362,1773,0,0,124,,,,
6,955,222,137,1909,0,124,,,,
7,8276,773,3,39,0,124,,,,
8,773,773,0,36,0,124,,,,
9,116,116,1524,0,0,124,,,,
0,960,251,1632,0,0,125,,,,
1,1595,176,20,3271,0,125,,,,
2,176,176,12,3391,0,125,,,,
3,10787,728,179,107,0,125,,,,
4,756,111,1506,0,0,125,,,,
5,250,270,1753,1,0,125,,,,
6,925,211,105,1880,0,125,,,,
7,8070,677,85,17,0,125,,,,
8,677,677,80,9,0,125,,,,
9,111,213,1501,1,0,125,,,,
0,1041,294,1721,0,0,126,,,,
1,1723,221,16,3442,0,126,,,,
2,221,221,4,3577,0,126,,,,
3,11588,818,144,111,0,126,,,,
4,817,120,1610,0,0,126,,,,
5,294,300,1853,0,0,126,,,,
6,1028,253,89,1997,0,126,,,,
7,8637,773,0,14,0,126,,,,
8,773,773,0,4,0,126,,,,
9,120,120,1600,0,0,126,,,,
0,1058,311,1711,0,0,127,,,,
1,1695,200,15,3408,0,127,,,,
2,200,200,10,3544,0,127,,,,
3,11481,802,147,106,0,127,,,,
4,830,135,1593,0,0,127,,,,
5,311,324,1833,0,0,127,,,,
6,999,236,86,1970,0,127,,,,
7,8563,754,0,15,0,127,,,,
8,754,754,0,7,0,127,,,,
9,135,135,1584,0,0,127,,,,
0,1083,360,1745,0,0,128,,,,
1,1730,208,107,3474,0,128,,,,
2,208,208,91,3615,0,128,,,,
3,11650,829,148,167,0,128,,,,
4,830,132,1637,0,0,128,,,,
5,331,452,1869,1,0,128,,,,
6,1020,248,184,2015,0,128,,,,
7,8730,774,0,67,0,128,,,,
8,774,774,1,63,0,128,,,,
9,132,132,1626,1,0,128,,,,
0,1043,300,1702,0,0,129,,,,
1,1689,199,21,3412,0,129,,,,
2,199,199,15,3544,0,129,,,,
3,11425,818,129,95,0,129,,,,
4,829,138,1579,0,0,129,,,,
5,300,321,1836,0,0,129,,,,
6,1004,234,87,1950,0,129,,,,
7,8549,770,0,19,0,129,,,,
8,770,770,0,10,0,129,,,,
9,138,138,1586,0,0,129,,,,
0,1065,314,1732,0,0,130,,,,
1,1678,205,24,3445,0,130,,,,
2,205,205,10,3568,0,130,,,,
3,11603,870,148,107,0,130,,,,
4,810,120,1600,0,0,130,,,,
5,314,328,1846,0,0,130,,,,
6,992,249,81,1995,0,130,,,,
7,8650,814,0,20,0,130,,,,
8,814,814,0,9,0,130,,,,
9,120,120,1586,0,0,130,,,,
0,1011,289,2363,0,0,131,,,,
1,1658,230,41,3975,0,131,,,,
2,230,1713,26,4074,0,131,,,,
3,11037,815,815,551,0,131,,,,
4,778,124,1860,0,0,131,,,,
5,289,325,2501,0,0,131,,,,
6,992,2532,131,2236,0,131,,,,
7,8261,759,1062,774,0,131,,,,
8,759,759,1033,737,0,131,,,,
9,124,1454,1832,0,0,131,,,,
0,1035,317,1760,0,0,132,,,,
1,1640,182,20,3355,0,132,,,,
2,182,424,14,3485,0,132,,,,
3,11055,749,198,188,0,132,,,,
4,788,133,1583,0,0,132,,,,
5,317,336,1863,0,0,132,,,,
6,960,588,122,1958,0,132,,,,
7,8271,698,81,132,0,132,,,,
8,698,698,68,125,0,132,,,,
9,133,218,1568,0,0,132,,,,
0,1045,301,1716,0,0,133,,,,
1,1712,202,18,3442,0,133,,,,
2,202,202,9,3570,0,133,,,,
3,11517,827,143,110,0,133,,,,
4,827,127,1585,0,0,133,,,,
5,301,313,1857,0,0,133,,,,
6,995,237,95,1974,0,133,,,,
7,8608,777,0,16,0,133,,,,
8,777,777,0,7,0,133,,,,
9,127,127,1577,0,0,133,,,,
0,1059,316,1742,0,0,134,,,,
1,1705,204,38,3477,0,134,,,,
2,204,204,36,3565,0,134,,,,
3,11665,840,128,107,0,134,,,,
4,822,121,1623,0,0,134,,,,
5,316,364,1850,0,0,134,,,,
6,1008,239,94,1990,0,134,,,,
7,8696,789,0,28,0,134,,,,
8,789,789,0,23,0,134,,,,
9,121,121,1609,0,0,134,,,,
0,1085,328,1709,0,0,135,,,,
1,1726,214,25,3443,0,135,,,,
2,214,214,15,3588,0,135,,,,
3,11578,786,126,101,0,135,,,,
4,817,114,1608,0,0,135,,,,
5,328,347,1855,0,0,135,,,,
6,1020,247,97,1982,0,135,,,,
7,8655,735,0,22,0,135,,,,
8,735,735,0,12,0,135,,,,
9,114,114,1602,0,0,135,,,,
0,1047,289,1725,0,0,136,,,,
1,1704,205,22,3452,0,136,,,,
2,205,205,6,3573,0,136,,,,
3,11571,825,140,111,0,136,,,,
4,812,128,1590,0,0,136,,,,
5,289,298,1849,0,0,136,,,,
6,1007,248,100,1991,0,136,,,,
7,8642,774,0,15,0,136,,,,
8,774,774,0,2,0,136,,,,
9,128,128,1593,0,0,136,,,,
0,1078,334,1732,0,0,137,,,,
1,1713,206,14,3463,0,137,,,,
2,206,206,11,3600,0,137,,,,
3,11636,825,150,107,0,137,,,,
4,813,124,1614,0,0,137,,,,
5,334,351,1860,0,0,137,,,,
6,1009,241,88,1988,0,137,,,,
7,8715,776,0,13,0,137,,,,
8,776,776,0,9,0,137,,,,
9,124,124,1601,0,0,137,,,,
0,1004,298,2342,0,0,138,,,,
1,1629,204,41,3894,0,138,,,,
2,204,1704,27,3993,0,138,,,,
3,10936,804,780,557,0,138,,,,
4,769,109,1844,0,0,138,,,,
5,298,338,2443,0,0,138,,,,
6,958,2549,141,2218,0,138,,,,
7,8166,748,982,784,0,138,,,,
8,748,748,971,756,0,138,,,,
9,109,1363,1833,0,0,138,,,,
0,1028,294,1784,0,0,139,,,,
1,1654,184,21,3425,0,139,,,,
2,184,419,12,3545,0,139,,,,
3,11351,831,182,186,0,139,,,,
4,797,116,1621,0,0,139,,,,
5,294,310,1898,0,0,139,,,,
6,977,602,107,1967,0,139,,,,
7,8484,785,90,131,0,139,,,,
8,786,786,71,129,0,139,,,,
9,116,208,1609,0,0,139,,,,
0,1075,314,1737,0,0,140,,,,
1,1710,193,16,3462,0,140,,,,
2,193,193,8,3583,0,140,,,,
3,11626,813,143,93,0,140,,,,
4,814,120,1601,0,0,140,,,,
5,314,326,1858,0,0,140,,,,
6,997,231,76,1988,0,140,,,,
7,8689,758,0,16,0,140,,,,
8,758,758,0,6,0,140,,,,
9,120,120,1598,0,0,140,,,,
0,1067,311,1732,0,0,141,,,,
1,1727,198,59,3467,0,141,,,,
2,198,198,57,3617,0,141,,,,
3,11680,851,155,133,0,141,,,,
4,821,113,1631,0,0,141,,,,
5,311,386,1878,0,0,141,,,,
6,1009,237,132,2016,0,141,,,,
7,8723,795,0,40,0,141,,,,
8,795,795,0,41,0,141,,,,
9,113,113,1631,0,0,141,,,,
